wwtp_jurisdiction,junk1,junk2,wwtp_name,county_names,lab_id,population_served,sample_location,sample_matrix,pcr_target_units,pcr_target,pcr_target_avg_conc,pcr_target_flowpop_lin,lod_sewage,pcr_target_below_lod,sample_collect_date,quality_flag
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.9496975108143895,5.474188636301651,11.899395021628779,1,2023-04-20,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,908.6021800642861,16.483099788200132,1.555071776820289,0,2023-04-20,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,644.8842998330048,69.35506398978191,1.6938206997456873,0,2023-04-20,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.5334149625788744,27.261158148393246,0.37509153020391683,0,2023-04-20,yes
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.941097591722281,679.062851968885,0.17291375899896033,0,2023-04-20,no
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,101.15457702347922,298.9739075596262,5.264925508606661,0,2023-04-21,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.55927910341746,5.329766717444594,15.11855820683492,1,2023-04-21,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,295.0191891574346,422.8627541338376,18.209965662118226,0,2023-04-21,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,59.559794658800776,29.904944570019108,1.0617176709785725,0,2023-04-21,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,247.59165333276297,8.324596449026497,17.129344994037808,0,2023-04-21,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,57.77226390074322,75.79684638401724,1.2486808612905065,0,2023-04-21,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,27.91482353238682,26.100411002431038,6.08262970393365,0,2023-04-21,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.779110769501942,112.43778301886368,0.8877713432926129,0,2023-04-21,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.4378321970710723,35.383774517479615,0.5853837074404942,0,2023-04-21,> max temp and/or hold time
XX,D,ye,13,65174,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,10.59635486519744,64.80369788335476,7.676105734217961,0,2023-04-21,NA
ZZ,F,NO,14,09634,3,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,71.21869289502744,64.33093604601123,6.72586369003842,0,2023-04-21,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,466.6239673139718,219.33386254534756,3.664561808956291,0,2023-04-22,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,59.51861739707618,684.3346843782483,7.779887130863979,0,2023-04-22,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,165.2922469404885,877.9425951443376,10.497201658873347,0,2023-04-22,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,145.97438394249232,10.660303599195432,2.849215690422492,0,2023-04-22,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.915879076145051,9.453228808724623,23.831758152290103,1,2023-04-22,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,19.39331606016249,205.11370668937406,5.561320915090677,0,2023-04-22,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,17.448034732148663,96.33420914521396,21.088515987791205,0,2023-04-22,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.5671182394754624,412.4273434061986,0.963801868393986,0,2023-04-22,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.7466774140958314,941.4454140130463,1.2450075180193803,0,2023-04-22,NA
YY,E,No,15,98436,4,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,106.55875600423985,289.3561016811968,3.0190568337992536,0,2023-04-22,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,265.93446063582985,5.607476230855946,10.197305945712793,0,2023-04-23,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.933859824227034,57.924267231524674,16.349396700287905,0,2023-04-23,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,306.716276603354,7.106070449235682,8.063096325263846,0,2023-04-23,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.7286766628454036,6.779905346699579,10.968482081244277,0,2023-04-23,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,146.70236042004032,6.8535270810878455,13.005670127403205,0,2023-04-23,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,272.2439857253243,8.048514132881587,10.401522145955388,0,2023-04-23,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,158.51992667301744,656.3601447637814,2.194692330189646,0,2023-04-23,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.9694905749137868,230.36090532042041,0.8886398335621462,0,2023-04-23,no
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.9853264727448121,52.3367275498159,1.1415405377124621,0,2023-04-23,no
ZZ,F,NO,12,32541,1,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,126.70636487097767,27.091078868267534,1.8130008671178994,0,2023-04-23,> max temp and/or hold time
ZZ,F,NO,15,98436,4,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,202.85589279337665,238.0645044353233,21.07363752699312,0,2023-04-23,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,546.2003090392154,14.490361702307968,1.3065851736404275,0,2023-04-24,y
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,39.679812621724764,66.957830126471407,1.577139506665979,0,2023-04-24,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.001308020393117,30.5427521764067,1.276197561202989,0,2023-04-24,temperature not assessed upon arrival at the laboratory
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,414.00886661055074,114.32925175080292,15.064028828347864,0,2023-04-24,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,22.084385136755607,757.9400271638747,15.970967418189986,0,2023-04-24,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,419.6124654495961,26.78539625776327,7.402992630022404,0,2023-04-24,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.7237786649441036,5.371053942839231,0.9670568755731058,0,2023-04-24,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,0.982673105654751,658.8051892997945,1.1845849746079036,0,2023-04-24,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.963077032320644,13.399709308986886,7.498009327668975,0,2023-04-25,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,12.769511481447745,18.569695911188614,7.889490440456316,0,2023-04-25,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,402.5991942368238,14.904477059006823,1.1965216993894612,0,2023-04-25,no
CA,A,YES,5,34687,3,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,20.710669975083402,348.86604366503803,16.512048932158514,0,2023-04-25,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,9.125275349863035,223.81019103758862,2.0164338562299036,0,2023-04-25,no
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,258.21853046745724,11.857382727308176,1.3864765605864577,0,2023-04-25,y
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,61.524173281211475,662.3507885573871,9.460303540576735,0,2023-04-25,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,497.18806946389896,637.5170932275527,1.8595980986798208,0,2023-04-25,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,55.87414826717504,88.42594736326919,16.08146154265202,0,2023-04-25,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,89.56842239127599,64.22847365518726,10.634424557095306,0,2023-04-25,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.3376795067847622,13.303674086686142,0.9418230659180908,0,2023-04-25,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.907029589954394,106.01484596999951,0.6401694449687754,0,2023-04-25,NA
YY,E,No,13,65174,2,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,21.875653019734887,33.11192470972023,1.07229367976199,0,2023-04-25,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,66.21163639175714,114.48596232947426,16.12191225075471,0,2023-04-26,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.629022509031395,9.595463056578318,13.25804501806279,1,2023-04-26,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,217.23853819488096,10.31363779327352,3.052167508140189,0,2023-04-26,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,147.8106706816599,9.652858417257933,1.5527913057744365,0,2023-04-26,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.296221235584299,7.115636788104664,10.387813111522187,0,2023-04-26,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,27.46919277375994,456.47292187041234,4.411504863466449,0,2023-04-26,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.4664156180624237,659.6567691595407,0.33705174460432563,0,2023-04-26,NA
YY,E,No,13,65174,2,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,60.70509365653131,101.47081384689383,1.1615174290288617,0,2023-04-26,below loq
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,208.04588021116533,103.55688479513707,2.691806067533322,0,2023-04-27,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,53.274180656979944,820.6814423366915,11.919816966529458,0,2023-04-27,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,575.1924668955329,11.920612056191986,8.524966641800178,0,2023-04-27,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.801535748563595,21.94619927781503,1.60307149712719,1,2023-04-27,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,8.325609824673485,270.8679649084886,5.321569026385628,0,2023-04-27,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.382393185970981,19.014623933202657,1.4033406539427198,0,2023-04-27,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,91.25817134557516,331.62674903296255,1.4324917708791804,0,2023-04-27,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,280.81347867539483,6.520918067681479,2.775740578136018,0,2023-04-27,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.2553339133621488,26.884360791717008,1.149406491947094,0,2023-04-27,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.5322295469537799,169.48498742663392,0.8582923829102322,0,2023-04-27,NA
YY,E,No,12,32541,1,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,79.44765142043451,222.308652960011,23.64480588964088,0,2023-04-27,NA
ZZ,F,NO,12,32541,1,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,9.669034640536697,22.33185092635469,19.338069281073395,1,2023-04-27,NA
ZZ,F,NO,15,98436,4,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,73.08836970536736,38.1529044790854,22.798485293123537,0,2023-04-27,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.999970333652621,291.4020800306635,1.7604127194300565,0,2023-04-28,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,371.0363863962996,53.260900973447896,2.5671821277396587,0,2023-04-28,> max temp and/or hold time
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,844.9449301454397,502.2418617689685,1.631595402698108,0,2023-04-28,> max temp and/or hold time
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,38.34077595815648,280.4878000645076,1.1387535898468688,0,2023-04-28,result is not quantifiable
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,511.7817037076505,429.95146517260093,2.986924182627039,0,2023-04-28,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,70.34241432333175,40.298566499919026,1.9687390811274348,0,2023-04-28,result is not quantifiable
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.058763427320049,833.8737705892236,2.736195264833119,0,2023-04-28,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.396061369342731,22.71059618985424,7.186845957444637,0,2023-04-28,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.1708674061943305,6.989954766345039,0.6195850219436966,0,2023-04-28,no
XX,D,ye,14,09634,10,1000000000,wwtp,raw wastewater,copies/l wastewater,FLUAV,850.4514179664667,335.642098053034,4.393836808862517,0,2023-04-28,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,560.0658426399126,100.00078493635858,11.271197957537696,0,2023-04-29,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,488.1045363416398,24.620903291639102,2.0183846522814695,0,2023-04-29,temperature not assessed upon arrival at the laboratory
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,641.3257808273241,325.7785282678551,2.270722328822303,0,2023-04-29,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,64.80996664030987,7.188380813577274,3.1961157943147254,0,2023-04-29,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,7.18554509694876,5.3870090990504425,14.37109019389752,1,2023-04-29,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.97086222214866,12.52765858411627,4.811423536639933,0,2023-04-29,no
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.4177799625198153,6.286229313895517,0.7070417098917016,0,2023-04-29,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.369719720530965,72.22293718435151,1.0266707417994965,0,2023-04-29,NA
YY,E,No,14,09634,3,13,upstream,primary sludge,copies/g dry sludge,sars-cov-2,413.6396632378768,24.20334514929526,3.5206417060830546,0,2023-04-29,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,3.32450934958347,235.98845261349894,6.64901869916694,1,2023-04-30,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,432.84917078058385,6.319487844386457,3.8899588593964083,0,2023-04-30,below loq
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,18.45668065328468,5.644103603863737,13.720615491710742,0,2023-04-30,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,14.00983196989704,850.5684832964836,22.078730981681296,0,2023-04-30,no
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,0.824104984255467,77.63224155256582,1.648209968510934,1,2023-04-30,yes
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,827.4937747266428,5.428272347592286,4.356713600577065,0,2023-04-30,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,698.7745753713236,698.803125916308,1.4319671221737449,0,2023-04-30,no
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,5.358059856342436,33.07476108777929,5.06766761755592,0,2023-04-30,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.6813715780406335,15.05178904848824,0.6896286272687399,0,2023-04-30,temperature not assessed upon arrival at the laboratory
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.3182920676305083,8.521220101289806,0.1617059898946307,0,2023-04-30,no
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,126.39909080021351,157.10491649611788,3.067204511505263,0,2023-05-01,NA
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,180.07925754475085,7.279911081740505,1.5229264195104935,0,2023-05-01,NA
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,11.66831183899276,46.16363058138029,13.962847005760967,0,2023-05-01,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,26.69352868165472,649.1344404868371,8.844742015201016,0,2023-05-01,no
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,4.125173737123623,10.927394438026713,8.250347474247246,1,2023-05-01,NA
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,2.069070292431558,72.79373184044034,4.138140584863116,1,2023-05-01,NA
WA,B,Yes,9,14396,2,600000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,284.89234776819956,259.5699931303272,16.005252726491367,0,2023-05-01,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.3517199062499174,14.360895813156974,1.3296240203832916,0,2023-05-01,yes
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.5386329288283753,295.43051467768817,0.7309938220791863,0,2023-05-01,NA
ZZ,F,NO,12,32541,1,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,5.094366390743734,16.672166739194523,16.302630258421793,0,2023-05-01,no
ZZ,F,NO,13,65174,2,8472,wwtp,raw wastewater,copies/g dry sludge,sars-cov-2,359.22207666562974,91.00063333575055,1.1828553936228068,0,2023-05-01,yes
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.167240820226265,9.647033797931563,11.831287615485943,0,2023-05-02,no
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,194.45846088210806,205.4973725477047,2.8874883364653505,0,2023-05-02,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,58.45601230437733,15.617335284955422,9.725898991741676,0,2023-05-02,no
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,1.1159132292358338,17.81804116754442,2.2318264584716676,1,2023-05-02,y
CA,A,YES,5,34687,4,1000000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,10.793151927887916,74.9405348976295,5.1902510946435445,0,2023-05-02,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,13.592826008421673,6.611016298249312,7.401449649309691,0,2023-05-02,NA
WA,B,Yes,7,07528,1,100000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,172.37057991253843,19.933849268276305,22.042262043503793,0,2023-05-02,no
WA,B,Yes,8,97385,2,50000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,20.18807652956671,649.1425764540309,5.588368409462939,0,2023-05-02,NA
NM,C,yes,10,27604,5,1000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,2.9515590864751067,545.9635747566659,0.8247335456963463,0,2023-05-02,NA
NM,C,yes,11,91578,6,10000,wwtp,post grit removal,log10 copies/l wastewater,sars-cov-2,1.6397095225841265,16.745792519220874,0.7778295030992146,0,2023-05-02,NA
CA,A,YES,1,04971,1,10000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,75.45453801139261,174.94212865353848,2.1148952660069806,0,2023-05-03,NA
CA,A,YES,2,31809,1,30000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,798.9596874998856,86.14722796498161,1.4098484908518343,0,2023-05-03,no
CA,A,YES,4,12078,3,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,4.4230710158255615,61.276040709658425,8.846142031651123,1,2023-05-03,y
CA,A,YES,4,12078,4,200000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,6.033512992915349,283.12071476660077,1.1524204864120626,0,2023-05-03,NA
WA,B,Yes,6,31928,1,2000,wwtp,raw wastewater,copies/l wastewater,sars-cov-2,361.82174869275235,412.1726882019008,3.392967811549041,0,2023-05-03,NA
